pm4cnc,pm4cnt,pm25raw,dt_time,pm2.5cnc,temp,rh,o3op1,o3op2,no2op1,no2op2,pm10cnc,PM10,pres,altd,pm1cnc,pm0.3cnt,pm0.5cnt,pm1cnt,pm2.5cnt,pm5cnt,pm10cnt,lat,lon,no,nox,nh3,co,co2,benzene,deviceid,aqi
0,0,0,28-09-21 14:57,9.5,30,55,0,0,0,0,11,0,98020,278,7.5,1566,440,56.5,2.5,1.5,1,28.54521314,77.26784178,0,0,0,0,0,0,3123708,15.83333333
0,0,0,28-09-21 14:58,7,30,54,0,0,0,0,9.5,0,98011,278.5,5.5,1281,363,37,5,3,1.5,28.54474962,77.26595704,0,0,0,0,0,0,3123708,11.66666667
0,0,0,28-09-21 14:58,7.5,30,54.5,0,0,0,0,9.5,0,97987,280.5,6.5,1243,348,44,5.5,2.5,0.5,28.54444137,77.26461603,0,0,0,0,0,0,3123708,12.5
0,0,0,28-09-21 14:59,11.5,31,55,0,0,0,0,15.5,0,97990.5,281,8,1578,453.5,73,12.5,4.5,1.5,28.54444652,77.26464124,0,0,0,0,0,0,3123708,19.16666667
0,0,0,28-09-21 14:59,14.5,31,55.5,0,0,0,0,19,0,97985,281,9,1847.5,521,101.5,13,5,2.5,28.54444882,77.26467361,0,0,0,0,0,0,3123708,24.16666667
0,0,0,28-09-21 15:00,19.5,31,56,0,0,0,0,27.5,0,97981.5,281.5,12.5,2339,684,142.5,22.5,9.5,8.5,28.54425888,77.26463952,0,0,0,0,0,0,3123708,32.5
0,0,0,28-09-21 15:00,26.5,31,56,0,0,0,0,41,0,97968.5,281.5,16,3045.5,909,213,32,15.5,11,28.54369824,77.26471888,0,0,0,0,0,0,3123708,44.16666667
0,0,0,28-09-21 15:01,33.5,31,56,0,0,0,0,44.5,0,97976,281.5,21.5,4469,1307.5,216.5,34,10.5,7.5,28.54156054,77.2655087,0,0,0,0,0,0,3123708,55.83333333
0,0,0,28-09-21 15:01,27.5,31,57,0,0,0,0,33,0,97958.5,283,18.5,3399,1005,180.5,17,6.5,4,28.53918448,77.26652198,0,0,0,0,0,0,3123708,45.83333333
0,0,0,28-09-21 15:02,31.5,31,56.5,0,0,0,0,40,0,97958.5,283,21,4081.5,1151.5,215,28.5,10,6.5,28.53832791,77.26692964,0,0,0,0,0,0,3123708,52.5
0,0,0,28-09-21 15:02,31,31,58,0,0,0,0,36,0,97965,282.5,21,4085.5,1157.5,203.5,20.5,4,3,28.53807466,77.26700928,0,0,0,0,0,0,3123708,51.66666667
0,0,0,28-09-21 15:03,29,31,59,0,0,0,0,39,0,97960,283,19,3785.5,1069.5,209.5,26,11,5,28.53809214,77.26703277,0,0,0,0,0,0,3123708,48.33333333
0,0,0,28-09-21 15:03,29.5,31,59,0,0,0,0,35.5,0,97960.5,283,19,3690,1056,187,26.5,4.5,1.5,28.53815058,77.26703048,0,0,0,0,0,0,3123708,49.16666667
0,0,0,28-09-21 15:04,33.5,31,60,0,0,0,0,44,0,97960,283,22,4196.5,1227.5,246,32.5,10,4.5,28.53820787,77.26703621,0,0,0,0,0,0,3123708,55.83333333
0,0,0,28-09-21 15:04,34,31,59,0,0,0,0,43.5,0,97961.5,283,22,4297,1239.5,254.5,26.5,7.5,4.5,28.53822649,77.26703277,0,0,0,0,0,0,3123708,56.66666667
0,0,0,28-09-21 15:05,33.5,31,59,0,0,0,0,41,0,97960,283,22.5,4370.5,1277.5,230.5,19.5,5.5,2.5,28.53825457,77.26703706,0,0,0,0,0,0,3123708,55.83333333
0,0,0,28-09-21 15:05,35,31,59,0,0,0,0,44.5,0,97959.5,283,22,4488.5,1285,273,26,6,4.5,28.53825973,77.26702761,0,0,0,0,0,0,3123708,58.33333333
0,0,0,28-09-21 15:06,36.5,31,59,0,0,0,0,47,0,97958.5,283,23,4670,1364,282,33,8,5.5,28.53828895,77.26702045,0,0,0,0,0,0,3123708,60.83333333
0,0,0,28-09-21 15:06,36,31,59,0,0,0,0,45.5,0,97960.5,283,23,4812.5,1407,258.5,28,6.5,4,28.53830069,77.26702045,0,0,0,0,0,0,3123708,60
0,0,0,28-09-21 15:07,37,31,58,0,0,0,0,48,0,97958.5,283,23.5,4897,1439.5,276,32.5,10,6,28.53830814,77.26702131,0,0,0,0,0,0,3123708,61.66666667
0,0,0,28-09-21 15:07,35.5,31,58,0,0,0,0,47,0,97958.5,283,23.5,4735,1380.5,270.5,32.5,9.5,5.5,28.53831129,77.26701701,0,0,0,0,0,0,3123708,59.16666667
0,0,0,28-09-21 15:08,33.5,31,58,0,0,0,0,41.5,0,97958.5,283,21.5,4486.5,1304.5,244,24.5,6.5,4,28.53831301,77.26701529,0,0,0,0,0,0,3123708,55.83333333
0,0,0,28-09-21 15:08,32.5,31.5,58,0,0,0,0,42,0,97958.5,283,21.5,4496,1273.5,239.5,23,4.5,4.5,28.53831301,77.26701701,0,0,0,0,0,0,3123708,54.16666667
0,0,0,28-09-21 15:09,38,32,58,0,0,0,0,47.5,0,97957.5,283,24,5206,1504,278,27.5,7.5,4.5,28.5383047,77.2670236,0,0,0,0,0,0,3123708,63.33333333
0,0,0,28-09-21 15:09,41.5,32,57,0,0,0,0,53,0,97959,283,27.5,5783.5,1674.5,338,38.5,10,3.5,28.53827548,77.26708519,0,0,0,0,0,0,3123708,69.16666667
0,0,0,28-09-21 15:10,37.5,32,57,0,0,0,0,49,0,97966.5,282,25,4985.5,1452,276.5,42.5,11.5,4.5,28.53824798,77.26725508,0,0,0,0,0,0,3123708,62.5
0,0,0,28-09-21 15:10,36,32,56.5,0,0,0,0,44,0,97965.5,283,22.5,4525,1312,258.5,29,7,2.5,28.53822048,77.26728773,0,0,0,0,0,0,3123708,60
0,0,0,28-09-21 15:11,30.5,32,56,0,0,0,0,38,0,97963.5,283,21.5,3906,1145,197,18.5,7.5,3.5,28.53824397,77.26737941,0,0,0,0,0,0,3123708,50.83333333
0,0,0,28-09-21 15:11,32.5,32,56,0,0,0,0,38.5,0,97963.5,282.5,21,3889.5,1123.5,222.5,24.5,4.5,2.5,28.53822879,77.2673711,0,0,0,0,0,0,3123708,54.16666667
0,0,0,28-09-21 15:12,29,32,55,0,0,0,0,33.5,0,97965.5,283,19.5,3469.5,995.5,173.5,22,4.5,3.5,28.53832819,77.26742696,0,0,0,0,0,0,3123708,48.33333333
0,0,0,28-09-21 15:12,26.5,32,54.5,0,0,0,0,31.5,0,97969.5,282,17.5,3131,887,179.5,22.5,6,4.5,28.53855537,77.26736795,0,0,0,0,0,0,3123708,44.16666667
0,0,0,28-09-21 15:13,23,32,55,0,0,0,0,30.5,0,97967,282.5,13.5,2701.5,779,162.5,26.5,9,4.5,28.53852988,77.26730378,0,0,0,0,0,0,3123708,38.33333333
0,0,0,28-09-21 15:13,27,32,54.5,0,0,0,0,35.5,0,97979.5,281.5,16,2966,873.5,182.5,25,10.5,8.5,28.53847459,77.26735534,0,0,0,0,0,0,3123708,45
0,0,0,28-09-21 15:14,24,32,54.5,0,0,0,0,36,0,97959.5,282.5,15.5,2796.5,822,174.5,28,15,10,28.53839638,77.26728716,0,0,0,0,0,0,3123708,40
0,0,0,28-09-21 15:14,22.5,32,55,0,0,0,0,31,0,97957,283.5,14,2574.5,751,184,29.5,9,5,28.53842073,77.2672588,0,0,0,0,0,0,3123708,37.5
0,0,0,28-09-21 15:15,23.5,32,54,0,0,0,0,30,0,97956.5,284,13.5,2627.5,777,174.5,24,7.5,5.5,28.53842818,77.26725278,0,0,0,0,0,0,3123708,39.16666667
0,0,0,28-09-21 15:15,22.5,32,54,0,0,0,0,31,0,97958,283.5,13.5,2578,742,176,26.5,12,5,28.53842875,77.26724362,0,0,0,0,0,0,3123708,37.5
0,0,0,28-09-21 15:16,20.5,32,54,0,0,0,0,26.5,0,97951.5,283.5,13.5,2429,714,141,21,8,5.5,28.53840125,77.26722385,0,0,0,0,0,0,3123708,34.16666667
0,0,0,28-09-21 15:16,23.5,32,54,0,0,0,0,33,0,97946.5,284,14,2846,831,193,21.5,11,7.5,28.53841614,77.2672419,0,0,0,0,0,0,3123708,39.16666667
0,0,0,28-09-21 15:17,23.5,32,54,0,0,0,0,32,0,97952,284,15.5,2893.5,824,167.5,24,9.5,4.5,28.53846284,77.26725536,0,0,0,0,0,0,3123708,39.16666667
0,0,0,28-09-21 15:17,21.5,32,53.5,0,0,0,0,26,0,97953,283.5,14.5,2685,790,139,12.5,6,4,28.53851383,77.26722528,0,0,0,0,0,0,3123708,35.83333333
0,0,0,28-09-21 15:18,20,32,53.5,0,0,0,0,26,0,97953,283.5,12.5,2413.5,688.5,128.5,24,7.5,2,28.53847373,77.26726596,0,0,0,0,0,0,3123708,33.33333333
0,0,0,28-09-21 15:18,19,33,53,0,0,0,0,22,0,97953,284,13.5,2344.5,688.5,119.5,13,4,2.5,28.53840726,77.26736222,0,0,0,0,0,0,3123708,31.66666667
0,0,0,28-09-21 15:19,19,33,53,0,0,0,0,26.5,0,97954.5,284,12,2244,646,129.5,25,9.5,7.5,28.53840297,77.26740347,0,0,0,0,0,0,3123708,31.66666667
0,0,0,28-09-21 15:19,19,33,53,0,0,0,0,23,0,97954.5,283.5,12,2347.5,682.5,138,17,4.5,3,28.53840297,77.26741121,0,0,0,0,0,0,3123708,31.66666667
0,0,0,28-09-21 15:20,19.5,33,53,0,0,0,0,24.5,0,97954.5,283.5,13.5,2323.5,668.5,126.5,18,6.5,4.5,28.53841557,77.26742123,0,0,0,0,0,0,3123708,32.5
0,0,0,28-09-21 15:20,21,33,53.5,0,0,0,0,26,0,97956.5,283.5,13,2418.5,702,128,21,5.5,3.5,28.53853704,77.26738199,0,0,0,0,0,0,3123708,35
0,0,0,28-09-21 15:21,19,33,54,0,0,0,0,25.5,0,97949.5,283.5,13.5,2361.5,705,130,17.5,8.5,6.5,28.53855967,77.26733959,0,0,0,0,0,0,3123708,31.66666667
0,0,0,28-09-21 15:21,21.5,33,53,0,0,0,0,27.5,0,97949.5,284,13,2382,704.5,146.5,24.5,7.5,4,28.53832304,77.26743355,0,0,0,0,0,0,3123708,35.83333333
0,0,0,28-09-21 15:22,21.5,33,53,0,0,0,0,27.5,0,97950.5,284,12,2398,698,154,25.5,6,3.5,28.53827061,77.2675152,0,0,0,0,0,0,3123708,35.83333333
0,0,0,28-09-21 15:22,18,33,53,0,0,0,0,22.5,0,97949.5,284,13,2313.5,681.5,126.5,15,6,3,28.53827491,77.26753869,0,0,0,0,0,0,3123708,30
0,0,0,28-09-21 15:23,19,33,53,0,0,0,0,21.5,0,97948,284,11.5,2397.5,684,127,13.5,2.5,2.5,28.53828723,77.26751548,0,0,0,0,0,0,3123708,31.66666667
0,0,0,28-09-21 15:23,16.5,33,53,0,0,0,0,24,0,97948,284,13,2422,693,108.5,19,7,4.5,28.53850467,77.26738943,0,0,0,0,0,0,3123708,27.5
0,0,0,28-09-21 15:24,20,33,53,0,0,0,0,22,0,97947.5,284,13.5,2370.5,691,121.5,17,2,2,28.53855394,77.2673668,0,0,0,0,0,0,3123708,33.33333333
0,0,0,28-09-21 15:24,21.5,33,53,0,0,0,0,25,0,97952,283.5,14,2563.5,753.5,144.5,13.5,3.5,3,28.53855308,77.26733128,0,0,0,0,0,0,3123708,35.83333333
0,0,0,28-09-21 15:25,16,33,53,0,0,0,0,18.5,0,97952.5,284,10.5,2087,603,104,13.5,1.5,1.5,28.53855709,77.26733386,0,0,0,0,0,0,3123708,26.66666667
0,0,0,28-09-21 15:25,19,33,53,0,0,0,0,24,0,97950,284,12.5,2365.5,686.5,151,17,5,4,28.53856368,77.2673244,0,0,0,0,0,0,3123708,31.66666667
0,0,0,28-09-21 15:26,15,33,53,0,0,0,0,17,0,97946,284,12,2022,580.5,101.5,6.5,2,1,28.53857886,77.26731867,0,0,0,0,0,0,3123708,25
0,0,0,28-09-21 15:26,17,33,53,0,0,0,0,20.5,0,97957,283,12,2169.5,625,107,15.5,5.5,1.5,28.53859405,77.26732354,0,0,0,0,0,0,3123708,28.33333333
0,0,0,28-09-21 15:27,20,33,51.5,0,0,0,0,22,0,97956,284,12,2393,688.5,133.5,21,2.5,0.5,28.53859634,77.2673244,0,0,0,0,0,0,3123708,33.33333333
0,0,0,28-09-21 15:27,19,33,50.5,0,0,0,0,20.5,0,97957,283.5,12,2201.5,640.5,118.5,13.5,2,2,28.53860121,77.2673287,0,0,0,0,0,0,3123708,31.66666667
0,0,0,28-09-21 15:28,17.5,33,50,0,0,0,0,21.5,0,97959,283,12,2237.5,645.5,91.5,17,5,4,28.53860551,77.26733042,0,0,0,0,0,0,3123708,29.16666667
0,0,0,28-09-21 15:28,15,33,50,0,0,0,0,20,0,97952,283.5,10.5,1973.5,574.5,87.5,13,6.5,6.5,28.53857056,77.26735362,0,0,0,0,0,0,3123708,25
0,0,0,28-09-21 15:29,14.5,33,51,0,0,0,0,19,0,97944,284,9.5,1849.5,531,102,13,4.5,1.5,28.53843047,77.26751548,0,0,0,0,0,0,3123708,24.16666667
0,0,0,28-09-21 15:29,18.5,33,51,0,0,0,0,28,0,97946.5,284,13,2289,673.5,137.5,26,10.5,6.5,28.53815373,77.26757135,0,0,0,0,0,0,3123708,30.83333333
0,0,0,28-09-21 15:30,19,33,52,0,0,0,0,24.5,0,97939.5,284.5,13,2455.5,717,125.5,18.5,6,4,28.53809729,77.26760372,0,0,0,0,0,0,3123708,31.66666667
0,0,0,28-09-21 15:30,18,33.5,52,0,0,0,0,24.5,0,97941.5,285,13,2252.5,681,109,19.5,8,7,28.538093,77.2675977,0,0,0,0,0,0,3123708,30
0,0,0,28-09-21 15:31,19,34,53,0,0,0,0,25,0,97940.5,285,10.5,2180.5,630,144,26.5,5,3,28.53807552,77.26761117,0,0,0,0,0,0,3123708,31.66666667
0,0,0,28-09-21 15:31,17.5,34,53.5,0,0,0,0,24,0,97939,285,10.5,2111,604,115,19.5,10,5,28.5380695,77.2676212,0,0,0,0,0,0,3123708,29.16666667
0,0,0,28-09-21 15:32,13,34,54,0,0,0,0,17,0,97940.5,285,9,1862,530,79,11.5,4.5,3,28.53807208,77.26763265,0,0,0,0,0,0,3123708,21.66666667
0,0,0,28-09-21 15:32,14,34,53.5,0,0,0,0,14.5,0,97939,285,9.5,1851,516.5,89,8.5,0,0,28.5380738,77.26763781,0,0,0,0,0,0,3123708,23.33333333
0,0,0,28-09-21 15:33,11.5,34,53.5,0,0,0,0,14.5,0,97940.5,285,9,1703.5,492.5,70.5,7,3,2,28.53807552,77.26763523,0,0,0,0,0,0,3123708,19.16666667
0,0,0,28-09-21 15:33,11.5,34,53,0,0,0,0,15,0,97938.5,285,8.5,1612.5,466,62.5,9,3.5,3.5,28.53807724,77.26762864,0,0,0,0,0,0,3123708,19.16666667
0,0,0,28-09-21 15:34,11,34,53,0,0,0,0,13,0,97940,285,8,1593.5,480,66,6,3,1.5,28.53807982,77.26763437,0,0,0,0,0,0,3123708,18.33333333
0,0,0,28-09-21 15:34,12,34,53,0,0,0,0,16,0,97936,284.5,8.5,1662,474,81,10,3.5,3.5,28.5381374,77.26761289,0,0,0,0,0,0,3123708,20
0,0,0,28-09-21 15:35,16,34,53.5,0,0,0,0,21,0,97942.5,284.5,10,1938.5,563.5,115,16,5.5,3,28.53814886,77.2675871,0,0,0,0,0,0,3123708,26.66666667
0,0,0,28-09-21 15:35,16.5,34,52,0,0,0,0,19,0,97949.5,283.5,10.5,2054.5,597.5,106.5,12,2.5,1,28.53790736,77.26765786,0,0,0,0,0,0,3123708,27.5
0,0,0,28-09-21 15:36,20,34,52.5,0,0,0,0,28,0,97941,285,12.5,2257.5,661,141,24.5,11,6.5,28.53771799,77.26777962,0,0,0,0,0,0,3123708,33.33333333
0,0,0,28-09-21 15:36,23.5,34,53.5,0,0,0,0,34.5,0,97939,285,12,2432.5,720,179,35,12.5,11.5,28.53772458,77.26780282,0,0,0,0,0,0,3123708,39.16666667
0,0,0,28-09-21 15:37,19,34,54,0,0,0,0,26.5,0,97938,284.5,11.5,2208,650.5,141,22,9,6.5,28.53772716,77.26780196,0,0,0,0,0,0,3123708,31.66666667
0,0,0,28-09-21 15:37,16,34,54,0,0,0,0,19,0,97935.5,285,10,2151,607.5,118.5,12,3.5,1.5,28.53772716,77.26780196,0,0,0,0,0,0,3123708,26.66666667
0,0,0,28-09-21 15:38,16.5,34,54,0,0,0,0,22,0,97938,285,10,2021.5,582,120.5,21,7,5,28.53772372,77.26780798,0,0,0,0,0,0,3123708,27.5
0,0,0,28-09-21 15:38,17,34,53,0,0,0,0,21,0,97935,285,11.5,2016.5,593.5,105.5,18.5,3,3,28.53772201,77.2677842,0,0,0,0,0,0,3123708,28.33333333
0,0,0,28-09-21 15:39,16,34,53.5,0,0,0,0,18.5,0,97931,286,11.5,1933.5,578,81.5,15,2.5,1,28.5377263,77.26777303,0,0,0,0,0,0,3123708,26.66666667
0,0,0,28-09-21 15:39,16,35,53.5,0,0,0,0,19,0,97932.5,285.5,11.5,1952.5,576,99,12,3.5,2.5,28.53767961,77.26780798,0,0,0,0,0,0,3123708,26.66666667
0,0,0,28-09-21 15:40,11,35,53,0,0,0,0,13.5,0,97929,286,5.5,1118,335.5,100,16,2.5,1.5,28.5376289,77.26784207,0,0,0,0,0,0,3123708,18.33333333
0,0,0,28-09-21 15:40,17.5,35,53,0,0,0,0,20.5,0,97930,286,10,2063,606,120,18.5,2.5,0.5,28.53762231,77.26783949,0,0,0,0,0,0,3123708,29.16666667
0,0,0,28-09-21 15:41,24.5,35,52.5,0,0,0,0,28.5,0,97929.5,286,16.5,3029,889,174,16,3,2.5,28.53762632,77.26783949,0,0,0,0,0,0,3123708,40.83333333
0,0,0,28-09-21 15:41,33.5,35,51,0,0,0,0,40.5,0,97931.5,286,23,4476.5,1316,255,16,5.5,2.5,28.53763205,77.26782889,0,0,0,0,0,0,3123708,55.83333333
0,0,0,28-09-21 15:42,26,35,51,0,0,0,0,29.5,0,97931.5,286,17.5,3038,904,174,15,4,3,28.53763979,77.26783032,0,0,0,0,0,0,3123708,43.33333333
0,0,0,28-09-21 15:42,13,35,50.5,0,0,0,0,16.5,0,97934,285,9.5,1723,490.5,97.5,8.5,3.5,2,28.5376564,77.26784436,0,0,0,0,0,0,3123708,21.66666667
0,0,0,28-09-21 15:43,11.5,35,50,0,0,0,0,13,0,97930,286,8.5,1665.5,468.5,58.5,6.5,1.5,1,28.53765382,77.26786957,0,0,0,0,0,0,3123708,19.16666667
0,0,0,28-09-21 15:43,19.5,35,51,0,0,0,0,23,0,97928.5,286,14,2816,804,117.5,12.5,2.5,0.5,28.53764638,77.26787874,0,0,0,0,0,0,3123708,32.5
0,0,0,28-09-21 15:44,26,35,50.5,0,0,0,0,27,0,97929,286,16,2831.5,844,192.5,12.5,0.5,0,28.53762546,77.26788275,0,0,0,0,0,0,3123708,43.33333333
0,0,0,28-09-21 15:44,33.5,34.5,50,0,0,0,0,40.5,0,97933.5,285.5,22,4173.5,1234,272.5,20.5,5.5,3,28.53761715,77.26786699,0,0,0,0,0,0,3123708,55.83333333
0,0,0,28-09-21 15:45,22,35,50,0,0,0,0,24,0,97932,285.5,15,2676,783,156.5,11,1.5,1,28.53771227,77.26783863,0,0,0,0,0,0,3123708,36.66666667
0,0,0,28-09-21 15:45,10,35,50,0,0,0,0,10.5,0,97935.5,285,7.5,1442,401.5,49.5,5,0,0,28.5377157,77.26785009,0,0,0,0,0,0,3123708,16.66666667
0,0,0,28-09-21 15:46,15.5,35,47.5,0,0,0,0,17.5,0,97929.5,286,10.5,2040.5,596,113.5,10,2.5,1.5,28.53771885,77.26783376,0,0,0,0,0,0,3123708,25.83333333
0,0,0,28-09-21 15:46,18,35,52,0,0,0,0,23,0,97929,286,13.5,2459.5,709.5,93.5,16,5.5,4.5,28.53771799,77.26783691,0,0,0,0,0,0,3123708,30
0,0,0,28-09-21 15:47,24,35,46.5,0,0,0,0,26,0,97925.5,286,18,3217.5,917,125.5,14,1.5,0,28.53771141,77.2678329,0,0,0,0,0,0,3123708,40
0,0,0,28-09-21 15:47,21,35,45.5,0,0,0,0,22.5,0,97925.5,286,15.5,3123.5,878,114.5,6,2.5,0,28.53769107,77.26795351,0,0,0,0,0,0,3123708,35
0,0,0,28-09-21 15:48,22.5,35,45,0,0,0,0,28,0,97929.5,286,17,3067.5,866.5,155.5,12,6,3.5,28.53769307,77.2680363,0,0,0,0,0,0,3123708,37.5
0,0,0,28-09-21 15:48,23.5,35,45.5,0,0,0,0,26,0,97929.5,286,19,3256.5,935,131,8.5,1.5,1.5,28.53768276,77.26801424,0,0,0,0,0,0,3123708,39.16666667
0,0,0,28-09-21 15:49,22,35,45,0,0,0,0,25,0,97927,286,18.5,3062,887,125.5,11,2.5,0.5,28.53770224,77.26803774,0,0,0,0,0,0,3123708,36.66666667
0,0,0,28-09-21 15:49,22.5,35,46,0,0,0,0,23,0,97921,286.5,15,2953,823,161,9,0.5,0.5,28.53770797,77.26804031,0,0,0,0,0,0,3123708,37.5
0,0,0,28-09-21 15:50,24,35,46.5,0,0,0,0,29.5,0,97923,286,18,3093,904.5,156,17,5.5,3.5,28.53767216,77.26805005,0,0,0,0,0,0,3123708,40
0,0,0,28-09-21 15:50,24.5,35,46,0,0,0,0,27.5,0,97922.5,286,18,3233,920,150.5,15,3,1.5,28.5376713,77.26804375,0,0,0,0,0,0,3123708,40.83333333
0,0,0,28-09-21 15:51,29.5,35,45.5,0,0,0,0,34.5,0,97916,287,19.5,3570,1045.5,210,15.5,4,3,28.5376564,77.26815777,0,0,0,0,0,0,3123708,49.16666667
0,0,0,28-09-21 15:51,28,35,44.5,0,0,0,0,32,0,97911,287,21,3524.5,1019.5,168.5,17,4.5,3.5,28.53765898,77.26814602,0,0,0,0,0,0,3123708,46.66666667
0,0,0,28-09-21 15:52,23,35,44,0,0,0,0,25.5,0,97909,288,16.5,3004,874,153.5,15,2.5,1.5,28.53766442,77.2681211,0,0,0,0,0,0,3123708,38.33333333
0,0,0,28-09-21 15:52,22,35,43,0,0,0,0,26,0,97909.5,287.5,16,2928,820.5,139,17,3.5,2,28.53766614,77.26811021,0,0,0,0,0,0,3123708,36.66666667
0,0,0,28-09-21 15:53,23,35,43.5,0,0,0,0,27.5,0,97908,288,17.5,3145.5,908,139.5,9.5,5,3,28.53766872,77.26811021,0,0,0,0,0,0,3123708,38.33333333
0,0,0,28-09-21 15:53,23,35,43,0,0,0,0,26,0,97911,287,16.5,2923,828.5,143,15,3,3,28.5376713,77.26811021,0,0,0,0,0,0,3123708,38.33333333
0,0,0,28-09-21 15:54,22.5,35,43,0,0,0,0,25.5,0,97911.5,287,16.5,2844.5,835,130,16,1.5,1.5,28.53767731,77.26810678,0,0,0,0,0,0,3123708,37.5
0,0,0,28-09-21 15:54,18.5,35.5,43,0,0,0,0,20,0,97910.5,287,14.5,2752,767,88.5,8,1,1,28.5376756,77.26810506,0,0,0,0,0,0,3123708,30.83333333
0,0,0,28-09-21 15:55,18.5,35.5,43,0,0,0,0,20,0,97908,288,15.5,2770.5,794.5,88,7.5,1,0,28.5376756,77.26810391,0,0,0,0,0,0,3123708,30.83333333
0,0,0,28-09-21 15:55,20,36,43,0,0,0,0,21.5,0,97909.5,287.5,15,2696,765.5,100,8.5,2.5,1.5,28.53767216,77.26808959,0,0,0,0,0,0,3123708,33.33333333
0,0,0,28-09-21 15:56,21,36,43,0,0,0,0,24,0,97908.5,288,15.5,2814.5,817.5,111,13.5,3,1.5,28.5376713,77.26807956,0,0,0,0,0,0,3123708,35
0,0,0,28-09-21 15:56,17,36,43,0,0,0,0,20.5,0,97906,288,14,2556,723,87,9.5,4.5,2.5,28.53767044,77.2680787,0,0,0,0,0,0,3123708,28.33333333
0,0,0,28-09-21 15:57,21,36,43,0,0,0,0,25,0,97907,288,14.5,2732.5,783.5,128.5,14,4.5,2.5,28.5376988,77.26811537,0,0,0,0,0,0,3123708,35
0,0,0,28-09-21 15:57,22.5,36,43,0,0,0,0,25,0,97911.5,287,15.5,2887,820.5,149.5,12,3.5,1.5,28.53778131,77.26831104,0,0,0,0,0,0,3123708,37.5
0,0,0,28-09-21 15:58,25,36,43,0,0,0,0,28.5,0,97911,287,17.5,3128,896,164,16,4.5,1.5,28.53776555,77.26832221,0,0,0,0,0,0,3123708,41.66666667
0,0,0,28-09-21 15:58,23.5,36,42.5,0,0,0,0,29,0,97911,287,16.5,3056.5,868,139,17,7,4.5,28.53776211,77.26832593,0,0,0,0,0,0,3123708,39.16666667
0,0,0,28-09-21 15:59,24,36,42,0,0,0,0,24.5,0,97912.5,287,17,3082.5,873,130,13.5,0.5,0,28.53776383,77.26832851,0,0,0,0,0,0,3123708,40
0,0,0,28-09-21 15:59,21.5,36,42,0,0,0,0,24.5,0,97913.5,287,17,2987,843,125,11.5,4,1.5,28.53776383,77.26832851,0,0,0,0,0,0,3123708,35.83333333
0,0,0,28-09-21 16:00,21.5,36,42,0,0,0,0,24.5,0,97913,287,14.5,2744,776.5,128.5,12,3,2,28.53776813,77.26832851,0,0,0,0,0,0,3123708,35.83333333
0,0,0,28-09-21 16:00,23.5,36,42,0,0,0,0,26.5,0,97912.5,287,17.5,3017.5,875,146,11,2.5,2,28.53776899,77.26832851,0,0,0,0,0,0,3123708,39.16666667
0,0,0,28-09-21 16:01,23,36,42,0,0,0,0,26,0,97912,287,17,2994,870.5,130.5,10,3.5,2,28.53776383,77.26832937,0,0,0,0,0,0,3123708,38.33333333
0,0,0,28-09-21 16:01,22,36,42,0,0,0,0,25,0,97912.5,287,17,3017,861.5,114,11,3,1,28.5377561,77.26832593,0,0,0,0,0,0,3123708,36.66666667
0,0,0,28-09-21 16:02,24.5,36,42,0,0,0,0,26.5,0,97911.5,287,17.5,2978,869,138.5,11.5,1.5,0.5,28.53775295,77.2683245,0,0,0,0,0,0,3123708,40.83333333
0,0,0,28-09-21 16:02,22.5,36,42,0,0,0,0,24.5,0,97915,287,16.5,2959,849,137.5,10.5,1.5,0.5,28.53775065,77.26832593,0,0,0,0,0,0,3123708,37.5
0,0,0,28-09-21 16:03,20.5,36,42,0,0,0,0,24,0,97915,287,16.5,2985.5,853.5,123,11,3,0.5,28.53775237,77.26833109,0,0,0,0,0,0,3123708,34.16666667
0,0,0,28-09-21 16:03,23.5,36,42,0,0,0,0,25.5,0,97916.5,287,16.5,3080,866.5,129.5,16,2.5,0.5,28.53775409,77.26834341,0,0,0,0,0,0,3123708,39.16666667
0,0,0,28-09-21 16:04,25.5,36,42,0,0,0,0,27,0,97917.5,286.5,18.5,3190,934.5,149,12,1.5,0.5,28.53802481,77.26832106,0,0,0,0,0,0,3123708,42.5
0,0,0,28-09-21 16:04,31,36,42,0,0,0,0,38.5,0,97919.5,287,18,3696,1072.5,244,24.5,7,3.5,28.53814972,77.26823942,0,0,0,0,0,0,3123708,51.66666667
0,0,0,28-09-21 16:05,31.5,36,42.5,0,0,0,0,47.5,0,97917.5,287,21,4162,1201,215.5,48.5,18.5,11.5,28.5381523,77.26823942,0,0,0,0,0,0,3123708,52.5
0,0,0,28-09-21 16:05,32.5,36,42.5,0,0,0,0,46,0,97919,287,21.5,4165,1204.5,247,36.5,15,12,28.5381523,77.2682228,0,0,0,0,0,0,3123708,54.16666667
0,0,0,28-09-21 16:06,27.5,36,42,0,0,0,0,32,0,97916.5,287,19.5,3533,998,178.5,19.5,3.5,1.5,28.53815975,77.26820217,0,0,0,0,0,0,3123708,45.83333333
0,0,0,28-09-21 16:06,32.5,36,41.5,0,0,0,0,45,0,97916.5,287,20,3756.5,1075,242.5,39.5,15,13.5,28.53822707,77.26755387,0,0,0,0,0,0,3123708,54.16666667
